npa_id,create_date,cycle_time_from_er_confirm,cycle_time_from_benefit_order,difot,created_day_of_week,created_month,created_year,days_before_effective_date,orders_last_week,has_run_payroll,sic_code,tax_payer_type,taxable_as_scorp,wc_status,state,count_work_states,days_after_joined_gusto,days_after_est_founding,count_policies,count_carriers,count_medical_carriers,medical_carrier,dental_carrier,has_composite_scheme,contains_long_tail_carrier,has_dental,has_vision,has_lidi,hsa_selected,has_fsa_dca,active_employees,eligible_employees,payroll_count,primary_payroll_admin_age,has_integrations,failed_filing_last_12_month,growth_rate_last_year,had_previous_payroll_provider,months_from_join_date,user_provided_industry,industry_classification,invoice_count,last_month_subscription_revenue,number_of_eins,multi_ein,count_address_changes_last_year,number_of_employees_logging_in_last_month,number_of_employee_logins_last_month,number_of_terminations_last_month,number_of_payroll_employees_last_month,estimated_annual_income_per_employee_last_month,has_active_workers_comp,running_total_number_of_benefits_care_cases,running_total_number_of_payroll_care_cases,running_total_number_of_cases,running_total_number_of_emails,running_total_number_of_irs_notice_reasons,amendments_last_12_month,number_of_admin_failed_logins,number_of_calls_last_month,number_of_chats_last_month,product_plan,time_to_onboard_in_days,time_to_first_payroll_in_days,prev_company_suspension,ee_average_age,count_ee_twenty_six_and_over_in_last_year,count_ee_under_twenty_six_in_last_year,count_single_employees_in_last_year,count_non_single_employees_in_last_year,count_ee_commuter_in_last_year,count_ee_home_states_in_last_year,count_ee_work_states_in_last_year,count_ee_work_home_state_diff_in_last_year,count_ee_more_than_1_job_in_last_year,count_ee_terminations_in_last_year,count_ee_touchpoints_in_last_year,count_ee_hires_in_last_year,count_401k_ees_in_last_year,count_529_ees_in_last_year,change_in_number_of_hires_last_month,change_in_number_of_termination_last_month,change_in_number_of_ee_logins_last_month,change_in_number_of_calls_last_month,change_in_number_of_admin_logins_last_month,change_in_estimated_annual_income_per_employee_last_month,selected_medical_base_tier,start_date_changed,deadline_override
37162,2020-06-23 22:56,36,33,0,4.0,7.0,2020.0,-23,100,1,6719,C-Corporation,0,external_policy,CA,3,26,5,3,2,1,UnitedHealthcare,Guardian,0,0,1,1,0,0,0,3,3,2,,0,0,0.0,0,-1,Finance   Insurance,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,12,35,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,1
37621,2020-07-06 14:24,78,73,0,2.0,7.0,2020.0,-72,93,1,7371,S-Corporation,1,eligible_for_renewal,PA,7,54,286,4,2,1,Highmark Blue Cross Blue Shield,Guardian,0,0,1,1,1,0,0,7,7,11,43,1,0,0.0,0,1,Technology,Desk,1,87.0,0,0,0,1,2,0,2,48000.0,0,0,1,7,1,0,0,0,5,0,core,11,18,0,38.0,4,0,1,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0.0,platinum,0,1
43506,2020-10-09 23:32,28,26,0,3.0,1.0,2021.0,-26,175,1,6719,LLC,0,has_zp_policy,GA,1,1336,1323,5,2,1,UnitedHealthcare,Guardian,0,0,1,1,1,0,0,4,4,104,53,1,0,-0.3333333333333333,0,41,Finance   Insurance,Desk,44,51.0,0,0,1,1,2,0,2,220000.08,1,0,14,25,10,0,0,0,0,0,core,1,22,0,36.2307692307692,13,0,0,8,0,1,1,0,0,0,0,1,0,0,0,0,2,0,12,0.0,silver,0,1
37596,2020-07-14 18:02,34,33,0,3.0,7.0,2020.0,-17,87,1,8071,S-Corporation,1,quoting,FL,8,2176,2478,4,2,1,Humana,Guardian,0,0,2,1,0,0,0,5,5,344,60,0,0,-0.4,1,71,Healthcare   Social Assistance,Desk,63,57.0,0,0,1,3,17,0,3,0.0,0,10,65,157,91,2,0,1,0,0,core,149,9,1,47.3076923076923,11,2,2,5,0,1,1,0,0,1,14,4,0,0,1,0,7,0,4,0.0,gold,0,1
47527,2020-11-10 16:44,47,45,1,1.0,11.0,2020.0,-46,239,1,7011,S-Corporation,1,no_policy,WA,1,5,455,6,2,1,Regence,Guardian,1,0,1,1,0,0,0,12,11,0,,0,0,0.0,0,-2,Tourism   Accomodations,POS,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,19,60,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
36472,2020-06-15 16:30,58,57,1,2.0,12.0,2020.0,-76,148,1,7217,LLC,0,no_policy,NJ,1,945,945,3,1,1,Oscar Health,no_dental_carrier,0,0,0,0,0,0,0,6,4,142,50,0,0,-0.4,0,24,Professional Services,Desk,30,57.0,0,0,1,0,0,0,3,121246.6666,0,0,8,9,1,0,0,5,0,0,core,8,18,0,38.6904761904762,38,4,0,0,0,1,1,0,0,4,0,1,0,0,0,0,-1,0,2,-36010.0,silver,0,1
45564,2020-10-29 20:03,12,12,1,3.0,11.0,2020.0,-37,498,1,,C-Corporation,0,external_policy,AZ,1,369,8507,4,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,12,11,37,75,0,0,0.0,1,9,Healthcare   Social Assistance,Desk,10,105.0,0,0,1,4,10,0,11,72288.918,0,0,12,19,10,0,0,2,0,0,core,32,41,0,62.4367816091954,87,0,26,28,0,2,1,3,0,1,7,2,0,0,0,0,-2,0,6,-345.202,bronze,0,0
53543,2021-02-04 18:50,71,71,1,4.0,2.0,2021.0,-79,134,1,7311,Sole proprietor,0,no_policy,WA,2,200,102,5,2,1,Anthem Blue Cross,Beam,0,0,1,1,0,0,0,5,5,21,30,0,0,0.0,0,3,Professional Services,Desk,3,123.0,0,0,5,1,1,0,3,88000.0,0,0,0,6,5,0,0,2,0,0,complete,99,117,1,26.8461538461538,9,4,9,4,0,0,2,1,0,0,0,4,0,0,0,0,-2,0,50,-16000.0,gold,0,1
55544,2021-03-04 00:32,42,38,1,2.0,3.0,2021.0,-39,133,1,8093,C-Corporation,0,no_policy,FL,4,79,11,3,2,1,UnitedHealthcare,Guardian,0,0,1,1,0,0,0,2,2,4,32,0,0,0.0,0,0,Healthcare   Social Assistance,Desk,1,0.0,0,0,0,2,10,0,1,233076.96,0,0,0,4,2,0,0,10,2,0,concierge,64,75,0,36.0,2,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,silver,0,0
55544,2021-03-04 00:32,42,38,1,2.0,3.0,2021.0,-39,133,1,8093,C-Corporation,0,no_policy,FL,4,79,11,3,2,1,UnitedHealthcare,Guardian,0,0,1,1,0,0,0,2,2,4,,0,0,0.0,0,0,Healthcare   Social Assistance,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,64,75,0,36.0,2,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,silver,0,0
51543,2021-01-05 23:17,35,34,0,4.0,1.0,2021.0,-25,175,1,6799,LLC,0,no_policy,DE,8,23,35,3,2,1,UnitedHealthcare,Guardian,0,0,1,1,0,0,0,4,4,8,32,1,0,0.0,0,1,Healthcare   Social Assistance,Desk,1,185.0,0,0,4,4,16,0,3,174359.28,0,0,0,7,2,0,0,0,4,1,concierge,5,17,0,28.1666666666667,6,0,6,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0.0,silver,0,1
43314,2020-10-12 17:21,90,90,0,2.0,1.0,2021.0,-48,122,1,8399,S-Corporation,1,no_policy,VA,1,740,795,5,3,1,UnitedHealthcare,Guardian,0,0,1,1,0,0,0,48,32,121,44,1,0,0.01639344262295081,0,21,Healthcare   Social Assistance,Desk,24,893.0,0,0,2,63,766,6,62,71142.6875,0,0,29,65,18,0,0,19,5,0,concierge,6,22,0,35.2163833075734,1052,242,390,426,0,2,1,12,0,100,16,62,0,0,11,5,432,3,28,-3656.1301,bronze,0,0
43457,2020-09-29 15:43,84,79,0,1.0,11.0,2020.0,-60,251,1,4724,LLC,0,external_policy,IL,7,71,11160,5,2,1,UnitedHealthcare,Guardian,0,0,1,1,1,0,0,16,12,23,34,0,0,0.0,1,0,Tourism   Accomodations,Desk,2,231.0,0,0,2,8,39,0,16,76211.3625,0,0,1,17,12,0,0,0,1,0,complete,13,17,0,48.3125,32,0,14,18,0,0,5,4,0,0,30,0,8,0,0,0,-28,1,-12,17433.6825,gold,0,0
43457,2020-09-29 15:43,84,79,0,1.0,11.0,2020.0,-60,251,1,4724,LLC,0,external_policy,IL,7,71,11160,5,2,1,UnitedHealthcare,Guardian,0,0,1,1,1,0,0,16,12,23,34,0,1,0.0,1,0,Tourism   Accomodations,Desk,3,231.0,0,0,2,8,42,0,16,46664.7837,0,0,1,23,18,0,1,0,0,0,complete,13,17,0,48.3125,32,0,14,18,0,0,5,4,0,0,30,0,8,0,0,0,3,-1,-4,-29546.5788,gold,0,0
49683,2020-12-06 06:03,43,42,1,3.0,12.0,2020.0,-54,261,1,7372,C-Corporation,0,no_policy,CA,2,4,43,6,2,1,Anthem Blue Cross,Guardian,0,0,1,1,1,0,0,6,6,4,,0,0,0.0,0,0,Technology,Desk,0,0.0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,2,11,0,42.5,2,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0.0,gold,0,0
37863,2020-07-21 21:42,26,26,1,3.0,2.0,2021.0,-50,134,1,7311,S-Corporation,1,switch_bor,CA,6,1371,1351,6,3,1,UnitedHealthcare,Beam,0,0,1,1,1,0,0,10,6,177,51,0,0,1.5714285714285714,0,36,Professional Services,Desk,43,310.25,0,0,2,8,33,0,9,121287.7511,0,0,1,23,5,0,0,0,1,0,concierge,11,64,0,43.45,53,7,24,12,0,3,4,1,0,0,0,4,0,0,0,-1,9,0,32,400.2951,silver,0,0
48570,2020-11-02 02:22,31,30,1,2.0,11.0,2020.0,-38,498,1,7379,C-Corporation,0,external_policy,PA,7,26,357,7,3,1,Independence Blue Cross,Guardian,0,0,1,1,3,0,0,16,16,0,,0,0,0.0,0,-2,Technology,Desk,0,0.0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,27,79,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
51107,2020-12-29 20:05,32,32,0,4.0,12.0,2020.0,-32,75,1,7371,C-Corporation,0,has_zp_policy,TX,10,1434,1445,5,2,1,UnitedHealthcare,Principal,0,0,1,1,1,0,0,12,12,124,29,0,1,0.5714285714285714,0,46,Technology,Desk,46,171.0,0,0,8,9,12,0,9,150000.0088,1,0,14,25,15,0,1,5,0,0,complete,31,14,0,32.9692307692308,57,8,27,27,0,5,7,0,0,1,3,9,0,0,-2,0,-2,-1,-11,-48163.1223,gold,0,0
51102,2020-10-27 14:37,27,24,1,5.0,1.0,2021.0,-31,75,1,8621,Non-Profit,0,has_zp_policy,CA,1,64,7,3,1,1,Blue Shield of California,no_dental_carrier,0,0,0,0,0,0,0,1,1,4,37,0,0,0.0,1,-2,Non-Profits   Associations,Desk,1,0.0,0,0,0,1,7,0,1,0.0,1,0,4,11,1,0,0,0,5,4,core,28,58,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
51157,2020-12-28 22:51,20,8,1,2.0,1.0,2021.0,-20,122,1,7372,LLC,0,no_policy,CA,2,3,-1,3,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,2,2,2,,0,0,0.0,0,-1,Technology,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,8,18,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,bronze,0,1
51863,2020-12-21 23:23,15,15,1,1.0,1.0,2021.0,-21,122,1,8711,LLC,0,has_zp_policy,CA,1,26,741,5,2,1,Anthem Blue Cross,Guardian,0,0,1,1,0,0,0,3,3,2,,0,0,0.0,0,-1,Technology,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,22,30,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,1
46001,2020-11-02 20:49,74,47,1,4.0,1.0,2021.0,-53,175,1,8742,LLC,1,no_policy,PA,1,346,345,3,2,1,Highmark Blue Cross Blue Shield,Guardian,0,0,1,1,0,0,0,2,2,15,31,0,0,0.0,0,9,Professional Services,Desk,11,51.0,0,0,1,1,7,0,2,42000.0,0,0,0,0,0,0,0,6,0,0,core,38,59,0,23.4666666666667,0,30,30,0,0,1,1,0,0,0,0,2,0,0,0,0,4,0,21,0.0,gold,0,0
36659,2020-06-18 19:23,43,43,0,1.0,6.0,2020.0,-33,76,1,6719,S-Corporation,1,no_policy,CA,2,272,1063,6,3,1,Blue Shield of California,Guardian,0,0,1,1,1,0,0,6,6,22,44,0,0,0.0,1,8,Finance   Insurance,Desk,8,197.0,0,0,0,1,3,0,4,205468.74,0,0,0,2,0,0,0,0,0,0,concierge,7,14,0,31.6216216216216,84,27,3,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0.0,silver,0,0
49901,2020-12-05 06:03,25,25,1,4.0,12.0,2020.0,-32,75,1,8712,S-Corporation,1,no_policy,GA,1,28,30,3,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,2,2,5,,0,0,0.0,0,0,Professional Services,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,2,25,0,51.0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0.0,silver,0,1
51074,2020-12-29 17:37,36,36,0,2.0,12.0,2020.0,-34,75,1,6719,LLC,0,has_zp_policy,CT,2,592,593,4,2,1,Oxford Health Plan (UnitedHealthcare),Guardian,0,0,1,1,0,0,0,32,1,61,41,1,0,-0.42857142857142855,0,18,Entertainment   Recreation,POS,18,231.0,0,0,1,12,35,0,16,18359.715,1,0,4,10,5,0,0,3,0,0,complete,11,18,0,25.9588235294118,85,85,114,14,0,1,1,0,28,25,5,7,0,0,2,0,14,0,-31,-3003.285,silver,0,0
49706,2020-11-24 21:50,56,56,0,1.0,12.0,2020.0,-39,261,1,8049,S-Corporation,1,has_zp_policy,NJ,2,405,2047,4,2,1,Horizon Blue of New Jersey,Guardian,0,0,1,1,0,0,0,10,10,3,,0,0,0.0,0,-1,Healthcare   Social Assistance,Desk,0,0.0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,409,416,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,1
43498,2020-10-13 20:35,20,20,0,2.0,10.0,2020.0,-19,102,1,7389,C-Corporation,0,has_zp_policy,VA,4,15,8,4,2,1,UnitedHealthcare,Guardian,0,0,1,1,1,0,0,2,2,1,,0,0,0.0,0,0,Technology,Desk,0,0.0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,14,32,0,47.0,2,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0.0,silver,0,1
49852,2020-10-06 18:52,42,42,1,5.0,12.0,2020.0,-45,148,1,5999,C-Corporation,0,has_zp_policy,NY,4,399,407,3,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,4,4,52,39,1,0,4.0,0,11,Retail,POS,13,58.65,0,0,2,2,3,0,2,224999.97,1,0,2,4,3,0,0,11,0,0,core,10,14,0,30.6470588235294,12,5,12,0,0,2,2,4,0,2,3,2,0,0,0,0,-2,0,-4,74999.99,silver,0,0
51592,2021-01-05 22:34,41,41,1,3.0,1.0,2021.0,-54,175,1,6719,LLC,0,external_policy,OR,3,22,79,6,2,1,Kaiser of the Northwest,Guardian,1,0,1,1,1,0,0,5,3,4,,0,0,0.0,0,0,Professional Services,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,21,31,0,38.2,4,1,3,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,gold,0,0
43588,2020-12-10 18:26,34,29,1,3.0,12.0,2020.0,-47,148,1,6512,LLC,0,no_policy,TX,1,411,710,3,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,0,1,1,15,41,0,0,0.0,0,11,Real Estate,Desk,11,45.0,0,0,2,2,4,0,1,0.0,0,0,3,9,3,0,0,0,0,0,core,52,80,0,30.6363636363636,15,7,10,9,0,2,1,3,0,8,0,6,0,0,0,0,2,0,-2,0.0,silver,0,0
48540,2020-11-22 00:29,48,47,0,3.0,11.0,2020.0,-37,498,1,1799,LLC,0,external_policy,CA,3,190,120,5,3,1,Anthem Blue Cross,Guardian,0,0,1,1,0,0,0,24,24,21,53,1,0,0.0,0,3,Construction,Non-Desk,3,437.0,0,0,2,3,5,0,14,61354.2685,0,0,0,14,1,0,0,0,1,0,concierge,71,77,0,34.5483870967742,43,19,40,22,0,5,1,24,4,2,2,5,0,0,2,0,-6,-2,-3,-123237.3257,silver,0,0
48521,2020-11-21 01:41,47,43,1,3.0,2.0,2021.0,-50,134,1,6799,LLC,0,no_policy,CA,1,1489,1495,6,2,1,Covered California,Guardian,0,0,1,1,0,0,0,2,2,118,42,0,0,0.5,0,45,Finance   Insurance,Desk,48,57.0,0,0,1,2,5,1,3,271666.72,0,0,2,8,2,0,0,0,1,5,core,14,25,0,30.3181818181818,18,4,14,0,0,1,1,4,0,0,0,1,0,0,0,1,2,1,5,-53333.28,silver,1,0
49189,2020-12-01 18:35,42,33,1,5.0,12.0,2020.0,-52,261,1,7812,LLC,1,no_policy,PA,1,1115,1066,5,2,1,UnitedHealthcare,Guardian,0,0,1,1,0,0,0,6,6,73,34,0,0,-0.45454545454545453,0,35,Entertainment   Recreation,Desk,35,75.0,0,0,0,1,4,0,6,101333.28,0,0,16,29,10,0,0,4,0,0,core,31,79,0,28.3518518518519,27,27,39,0,0,2,1,9,0,0,3,0,0,0,0,0,-4,0,-9,-8729.04,silver,0,0
39584,2020-08-21 21:19,21,17,1,2.0,8.0,2020.0,-37,135,1,6719,C-Corporation,0,has_zp_policy,NY,1,114,410,1,1,1,Oxford Health Plan (UnitedHealthcare),no_dental_carrier,0,0,0,0,0,0,0,2,2,22,33,0,0,0.0,1,3,Finance   Insurance,Desk,3,25.9,0,0,1,1,3,0,2,189999.84,1,0,0,15,10,0,0,2,1,0,core,20,30,0,27.5,8,8,12,0,0,1,1,0,0,0,54,0,0,0,0,0,2,-1,5,0.0,gold,0,1
39740,2020-08-24 13:27,37,37,0,2.0,8.0,2020.0,-37,135,1,7374,LLC,0,quoting,CA,1,26,8,4,2,1,Blue Shield of California,Guardian,0,0,1,0,0,0,0,4,4,8,,0,0,0.0,0,-1,Professional Services,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,22,33,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
51392,2020-10-06 22:29,34,26,1,3.0,1.0,2021.0,-47,122,1,7372,LLC,0,no_policy,CO,4,68,4,4,3,1,Humana,Beam,0,0,1,1,1,0,0,3,3,7,,0,0,0.0,0,-3,Technology,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,54,78,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
46972,2020-11-10 17:35,47,47,0,4.0,11.0,2020.0,-43,239,1,7311,LLC,1,has_zp_policy,CA,1,1171,1171,4,2,1,Covered California,Guardian,0,0,1,0,0,0,0,3,3,60,54,0,0,0.0,0,33,Communications,Desk,33,57.0,0,0,1,0,0,0,3,156666.72,1,0,2,5,4,0,0,0,0,0,core,91,155,0,37.0,15,0,11,3,0,1,1,0,0,0,0,3,0,0,-1,0,-3,0,-3,33333.36,platinum,0,1
52397,2021-01-19 16:53,35,34,0,5.0,1.0,2021.0,-31,156,1,6732,Non-Profit,0,has_zp_policy,CA,3,1532,1472,5,2,1,UnitedHealthcare,Guardian,0,0,1,1,0,0,0,4,4,139,47,0,0,0.0,0,47,Non-Profits   Associations,Desk,47,99.0,0,0,3,4,20,1,5,156840.112,1,0,16,23,7,0,1,0,0,0,complete,48,76,0,35.6818181818182,44,0,27,7,0,3,3,0,0,1,0,0,0,0,0,1,-8,0,2,-98820.02,silver,0,0
43326,2020-10-12 17:08,29,28,1,2.0,10.0,2020.0,-35,164,1,8711,S-Corporation,1,no_policy,MO,1,1525,3313,4,2,1,UnitedHealthcare,Guardian,0,0,1,0,1,0,0,3,3,77,45,0,0,0.0,1,50,Technology,Desk,50,45.6,0,0,0,1,2,0,3,62596.48,0,0,0,1,1,0,0,0,0,0,core,1,6,0,40.3703703703704,18,9,9,18,0,2,1,18,0,0,0,0,0,0,0,0,2,0,2,0.0,gold,0,0
45826,2020-10-31 07:41,42,42,1,4.0,11.0,2020.0,-43,239,1,7379,S-Corporation,1,has_zp_policy,CA,4,1920,2439,6,2,1,Covered California,Guardian,0,0,1,1,0,0,0,9,3,167,32,0,0,0.2857142857142857,1,61,Technology,Desk,62,93.0,0,0,5,3,12,0,8,38311.78,1,0,11,16,13,0,0,0,0,0,core,15,22,0,35.5974025974026,154,0,52,42,0,2,3,14,0,14,0,16,0,0,0,-1,4,0,-1,771.758,gold,0,0
39188,2020-08-15 00:01,52,47,1,4.0,8.0,2020.0,-73,94,1,7374,C-Corporation,0,has_zp_policy,CA,6,46,12,4,2,1,Anthem Blue Cross,Guardian,0,0,1,1,0,0,0,7,7,6,,0,0,0.0,0,0,Technology,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,5,45,0,36.75,4,0,1,3,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0.0,platinum,0,1
50727,2020-12-09 19:26,39,36,1,2.0,1.0,2021.0,-41,124,1,8549,LLC,1,no_policy,NC,2,46,1,7,2,1,UnitedHealthcare,Guardian,0,0,1,1,1,0,0,5,5,3,,0,0,0.0,0,-1,Unknown,Unknown,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,42,59,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
39946,2020-08-19 17:13,40,40,0,5.0,8.0,2020.0,-34,135,1,5813,S-Corporation,1,has_zp_policy,VT,1,10,2218,9,2,1,MVP Health Care,Guardian,0,0,1,1,0,1,0,26,24,0,,0,0,0.0,0,-2,Retail,POS,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,31,45,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,bronze,0,0
41806,2020-09-30 03:23,33,31,1,2.0,10.0,2020.0,-42,149,1,8111,LLC,0,has_zp_policy,TX,1,506,505,7,2,1,Blue Cross Blue Shield,Beam,0,0,1,1,1,0,0,5,3,47,39,1,0,1.0,0,15,Government,Desk,16,87.0,0,0,1,2,9,0,4,95879.16,1,0,0,3,3,0,0,0,0,0,complete,6,21,0,32.2380952380952,17,4,5,4,0,1,1,0,0,3,0,5,15,0,0,0,9,0,1,47117.2,platinum,0,0
50557,2020-12-17 21:48,27,24,1,1.0,12.0,2020.0,-42,185,1,1799,S-Corporation,1,eligible_for_renewal,VA,1,1026,2354,3,1,1,Anthem Blue Cross,no_dental_carrier,0,0,0,0,0,0,0,3,2,78,56,0,0,0.5,1,33,Manufacturing,Non-Desk,33,57.0,0,0,0,1,5,0,3,188000.0,0,0,4,6,2,0,0,0,0,0,core,8,11,0,58.2222222222222,27,0,0,21,0,1,1,0,0,0,1,0,18,0,0,0,-1,0,-1,0.0,gold,0,0
40997,2020-09-16 15:41,27,27,1,3.0,9.0,2020.0,-39,135,1,8731,C-Corporation,0,has_zp_policy,MA,3,23,53,6,2,1,UnitedHealthcare,Guardian,1,0,1,1,0,0,0,3,3,6,,0,0,0.0,0,0,Technology,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,1,15,0,36.0,2,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0,silver,0,0
46373,2020-11-04 21:35,27,27,0,5.0,11.0,2020.0,-25,251,1,7372,C-Corporation,0,has_zp_policy,CA,2,58,123,3,2,1,UnitedHealthcare,Guardian,0,0,1,1,0,0,0,3,3,5,38,0,0,0.0,0,2,Technology,Desk,2,25.0,0,0,2,0,0,0,1,120000.0,0,0,0,0,0,0,0,0,0,0,basic,7,21,0,34.0,5,0,1,4,0,0,1,0,0,0,1,2,0,0,0,0,0,0,16,60000.0,platinum,0,1
45574,2020-10-29 20:05,102,102,0,5.0,10.0,2020.0,-63,164,1,5812,S-Corporation,1,external_policy,GA,1,451,11261,7,2,1,UnitedHealthcare,Guardian,0,0,1,1,0,0,0,36,18,53,29,0,0,0.0,1,12,Food   Beverage,POS,12,156.0,0,0,2,11,25,6,26,17752.0664,0,0,0,5,5,0,0,7,0,0,core,63,66,0,27.6068376068376,100,134,102,20,0,1,1,2,0,24,3,23,18,0,-1,1,-12,0,18,-170.215,silver,0,1
37274,2020-06-26 21:32,40,40,0,5.0,7.0,2020.0,-22,100,1,8742,LLC,1,no_policy,NC,1,18,505,9,2,1,UnitedHealthcare,Guardian,0,0,1,1,3,0,0,2,2,2,,0,0,0.0,0,-1,Professional Services,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,11,23,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,1
37845,2020-07-21 16:38,57,57,0,2.0,7.0,2020.0,-42,93,1,7311,C-Corporation,0,eligible_for_renewal,NY,5,103,90,4,2,1,Oxford Health Plan (UnitedHealthcare),Guardian,0,0,1,1,0,0,0,4,4,16,36,0,0,0.0,0,3,Technology,Desk,3,195.0,0,0,2,0,0,0,2,159999.84,0,0,0,1,0,0,0,0,0,0,complete,18,21,0,36.5,8,0,4,4,0,1,1,0,0,0,0,2,0,0,0,0,0,0,4,0.0,silver,0,0
37729,2020-07-17 15:47,30,28,1,4.0,7.0,2020.0,-40,93,1,7319,LLC,0,no_policy,CA,1,90,20,5,2,1,Covered California,Guardian,0,0,1,0,0,0,0,3,3,8,,0,0,0.0,0,0,Professional Services,Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,70,85,0,32.6666666666667,3,0,2,1,0,1,1,0,0,0,7,3,0,0,0,0,0,0,0,0.0,platinum,0,0
39748,2020-08-08 01:09,29,28,1,2.0,9.0,2020.0,-30,102,1,6719,S-Corporation,1,has_zp_policy,CA,1,306,935,3,2,1,Kaiser Permanente,Guardian,0,0,1,1,0,0,0,3,3,39,37,0,0,0.0,0,9,Technology,Desk,10,57.0,0,0,3,3,31,1,3,60912.0,1,0,15,28,5,0,0,0,2,0,core,2,9,0,39.0,28,0,6,8,0,1,1,0,0,3,18,3,0,0,0,1,20,2,19,-26480.88,bronze,0,0
