npa_id,create_date,cycle_time,created_day_of_week,created_month,created_year,days_before_effective_date,orders_last_week,has_run_payroll,sic_code,tax_payer_type,taxable_as_scorp,wc_status,state,count_work_states,days_after_joined_gusto,days_after_est_founding,count_policies,count_carriers,count_medical_carriers,medical_carrier,dental_carrier,contains_long_tail_carrier,has_dental,has_vision,has_lidi,hsa_selected,has_fsa_dca,active_employees,eligible_employees,primary_payroll_admin_age,has_integrations,failed_filing_last_12_month,growth_rate_last_year,had_previous_payroll_provider,months_from_join_date,user_provided_industry,industry_classification,invoice_count,last_month_subscription_revenue,number_of_eins,multi_ein,count_address_changes_last_year,number_of_employees_logging_in_last_month,number_of_employee_logins_last_month,number_of_terminations_last_month,number_of_payroll_employees_last_month,estimated_annual_income_per_employee_last_month,has_active_workers_comp,running_total_number_of_benefits_care_cases,running_total_number_of_payroll_care_cases,running_total_number_of_cases,running_total_number_of_emails,running_total_number_of_irs_notice_reasons,amendments_last_12_month,number_of_admin_failed_logins,number_of_calls_last_month,number_of_chats_last_month,product_plan,time_to_onboard_in_days,time_to_first_payroll_in_days,prev_company_suspension,ee_average_age,count_ee_twenty_six_and_over_in_last_year,count_ee_under_twenty_six_in_last_year,count_single_employees_in_last_year,count_non_single_employees_in_last_year,count_ee_commuter_in_last_year,count_ee_home_states_in_last_year,count_ee_work_states_in_last_year,count_ee_work_home_state_diff_in_last_year,count_ee_more_than_1_job_in_last_year,count_ee_terminations_in_last_year,count_ee_touchpoints_in_last_year,count_ee_hires_in_last_year,count_401k_ees_in_last_year,count_529_ees_in_last_year,change_in_number_of_hires_last_month,change_in_number_of_termination_last_month,change_in_number_of_ee_logins_last_month,change_in_number_of_calls_last_month,change_in_number_of_admin_logins_last_month,change_in_estimated_annual_income_per_employee_last_month,selected_medical_base_tier,start_date_changed,deadline_override
45023,2020-10-27 02:13,40520.83,1.0,11.0,2020.0,-39,498,1,8011,LLC,1,no_policy,TX,1,1590,1582,5,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,6,5,52,0,0,0.75,0,50,Healthcare   Social Assistance,Desk,51,81.0,0,0,1,9,31,1,7,185748.2342,0,0,10,13,4,2,0,0,0,0,core,6,26,0,38.7021276595745,41,6,6,33,0,1,1,0,0,3,3,4,0,0,-2,1,17,0,5,31880.6502,silver,0,0
37872,2020-07-20 23:12,35115.51,5.0,7.0,2020.0,-32,90,1,7379,C-Corporation,0,has_zp_policy,CA,1,228,259,5,2,1,Covered California,Guardian,0,1,1,0,0,0,2,2,33,0,0,0.0,0,7,Technology,Desk,7,51.0,0,0,1,0,0,0,2,184000.08,0,0,2,7,2,0,0,0,0,0,core,1,8,0,31.0,15,0,8,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,silver,0,0
53423,2021-01-29 07:02,30074.16,3.0,2.0,2021.0,-26,153,1,8099,S-Corporation,1,external_policy,NC,1,15,12087,5,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,21,16,,0,0,0.0,0,-1,Healthcare   Social Assistance,Desk,0,0.0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,15,17,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,bronze,0,1
42895,2020-10-07 18:04,76283.26,3.0,10.0,2020.0,-55,191,1,7349,LLC,0,has_zp_policy,NJ,1,596,263,2,2,1,Oscar Health,no_dental_carrier,0,0,1,0,0,0,4,2,48,0,0,0.0,0,9,Facilities,Non-Desk,9,75.0,0,0,1,5,7,2,6,36342.28,1,0,0,0,0,0,0,0,0,0,core,338,346,0,39.4516129032258,29,2,15,16,0,1,1,0,0,9,0,8,0,0,3,2,6,0,5,-5664.62,silver,0,0
53197,2021-01-29 20:12,65587.46,1.0,2.0,2021.0,-28,153,1,2064,C-Corporation,0,no_policy,CA,1,340,336,5,2,1,Blue Shield of California,Beam,0,1,1,0,0,0,4,4,33,0,0,0.0,0,10,Manufacturing,Non-Desk,12,87.0,0,0,1,4,13,0,4,198780.0,0,0,0,4,3,0,0,0,0,0,complete,6,13,0,31.8823529411765,32,2,24,10,0,1,1,0,0,2,0,8,0,0,-2,0,1,0,0,856.86,platinum,0,0
37330,2020-07-01 13:49,51926.93,4.0,7.0,2020.0,-33,90,1,7311,LLC,0,no_policy,TX,2,94,211,3,2,1,UnitedHealthcare,Beam,0,1,0,0,0,0,3,3,28,0,0,0.0,0,2,Professional Services,Desk,2,37.0,0,0,2,1,0,0,3,0.0,0,0,0,1,1,0,0,0,0,0,core,1,17,0,29.0,9,0,0,9,0,2,1,6,0,0,0,0,6,0,0,0,-4,0,-2,0.0,silver,0,0
43562,2020-10-13 23:32,25626.4,2.0,10.0,2020.0,-42,149,1,1521,S-Corporation,1,no_policy,CA,1,122,2940,3,2,1,Kaiser Permanente,Beam,0,1,1,0,0,0,4,2,34,0,0,0.0,1,3,Construction,Non-Desk,3,63.0,0,0,1,3,10,0,4,72800.0,0,0,0,0,0,0,0,0,0,0,core,26,34,0,41.1875,16,0,4,12,0,1,1,0,0,0,1,3,0,0,0,0,-6,0,15,46800.0,gold,0,0
41971,2020-09-30 17:27,30306.85,4.0,10.0,2020.0,-17,102,1,8999,LLC,0,no_policy,NV,3,199,441,3,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,13,8,56,0,0,0.0,0,4,Manufacturing,Non-Desk,5,231.0,0,0,3,10,85,3,12,150029.4545,0,0,0,8,2,0,0,2,0,0,complete,44,46,0,40.5555555555556,35,10,19,20,0,2,2,5,0,3,1,9,0,0,-1,3,-8,0,9,34554.0873,gold,0,1
36698,2020-06-18 15:36,108201.71,3.0,7.0,2020.0,-31,76,1,3999,C-Corporation,0,has_zp_policy,NY,2,131,30,1,1,1,Oxford Health Plan (UnitedHealthcare),no_dental_carrier,0,0,0,0,0,0,4,4,38,0,0,0.0,0,0,Manufacturing,Non-Desk,1,0.0,0,0,1,3,6,0,3,75000.12,1,0,0,1,1,0,0,5,0,0,concierge,112,119,0,34.0,3,0,1,2,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0.0,silver,0,0
39454,2020-08-18 22:15,43418.65,1.0,8.0,2020.0,-31,102,1,8712,LLC,0,has_zp_policy,CA,1,195,207,3,1,1,Covered California,no_dental_carrier,0,0,0,0,0,0,1,1,64,0,0,0.0,0,5,Professional Services,Desk,5,45.0,0,0,1,0,0,0,1,11383.2,1,0,0,2,0,0,0,0,0,0,core,1,15,0,25.5714285714286,4,3,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1303.2,silver,0,0
38738,2020-08-07 19:22,30031.81,3.0,12.0,2020.0,-40,185,1,8711,C-Corporation,0,quoting,NH,2,385,618,4,2,1,Harvard Pilgrim Health Care,no_dental_carrier,0,0,1,0,0,0,3,2,38,1,0,0.0,0,8,Technology,Desk,12,57.0,0,0,1,2,11,0,3,356260.1466,0,0,3,10,4,0,0,0,0,0,core,5,12,0,36.1304347826087,18,5,5,4,0,1,2,0,0,0,11,1,23,0,0,0,-7,0,-7,-219096.02,silver,0,0
37769,2020-07-17 17:03,37767.96,3.0,8.0,2020.0,-27,161,1,8712,S-Corporation,1,has_zp_policy,CA,2,204,202,3,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,3,3,34,0,0,0.0,0,5,Professional Services,Desk,6,51.0,0,0,2,1,7,0,1,156000.0,1,0,0,2,1,0,0,0,0,0,core,1,21,0,34.6666666666667,6,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,4,0.0,silver,0,1
52585,2021-01-15 21:12,26335.65,5.0,1.0,2021.0,-31,156,1,6512,LLC,0,no_policy,TN,1,74,81,3,1,1,UnitedHealthcare,no_dental_carrier,0,0,0,0,0,0,1,1,30,0,0,0.0,1,2,Real Estate,Desk,2,45.9,0,0,0,1,1,0,1,53003.04,0,0,0,0,0,0,0,1,0,0,complete,8,14,0,43.0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,20,53003.04,silver,0,0
53164,2021-01-28 22:33,32671.75,1.0,2.0,2021.0,-38,110,1,6794,LLC,0,has_zp_policy,CA,1,396,399,4,2,1,Covered California,Guardian,0,1,0,0,0,0,3,3,54,1,0,0.0,0,11,Technology,Desk,12,51.0,0,0,0,1,5,0,2,222500.2,0,0,0,0,0,0,0,1,0,0,core,13,29,0,53.2777777777778,18,0,0,18,0,1,1,0,0,0,0,0,18,0,0,0,2,0,3,0.0,gold,0,1
37016,2020-06-29 19:26,50386.21,4.0,7.0,2020.0,-30,76,1,8049,LLC,0,eligible_for_renewal,TX,2,72,73,6,2,1,Blue Cross Blue Shield,Beam,0,1,1,0,0,0,35,32,42,0,0,0.0,0,1,Healthcare   Social Assistance,Desk,2,471.0,0,0,1,17,80,16,34,32853.47,0,0,4,9,2,0,0,7,0,0,complete,3,14,0,32.6233766233766,52,25,41,36,0,1,1,2,0,22,7,30,0,0,-18,10,-33,-3,-15,18263.206,silver,0,0
41732,2020-09-29 17:54,60437.6,5.0,10.0,2020.0,-53,191,1,3999,LLC,0,eligible_for_renewal,TX,4,492,4298,6,2,1,Blue Cross Blue Shield,Guardian,0,1,1,1,0,0,22,21,33,0,0,0.0,1,14,Manufacturing,Non-Desk,15,267.0,0,0,3,11,59,0,19,203234.1452,0,0,12,15,7,0,0,1,0,0,complete,26,30,0,38.551912568306,172,11,38,36,0,3,3,0,0,6,9,6,0,0,0,-2,-1,0,2,24610.1833,silver,0,1
39958,2020-08-28 02:24,38679.43,5.0,9.0,2020.0,-27,102,1,8999,S-Corporation,1,quoting,TX,1,715,734,4,1,1,Blue Cross Blue Shield,no_dental_carrier,0,0,0,0,0,0,3,3,59,0,0,0.0,0,22,Unknown,Unknown,23,63.0,0,0,0,0,0,0,2,15000.0,0,0,4,6,2,1,0,2,1,0,complete,11,25,0,24.1666666666667,0,18,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,gold,0,1
45575,2020-10-29 20:06,146765.15,5.0,10.0,2020.0,-63,164,1,5812,S-Corporation,1,external_policy,GA,1,451,1816,7,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,30,15,29,1,0,0.0,1,12,Food   Beverage,POS,12,136.8,0,0,1,6,14,1,22,27905.9418,0,0,0,9,7,0,0,7,0,0,core,63,66,0,27.5021645021645,100,131,115,27,0,2,1,7,0,17,2,18,24,0,1,-1,-7,0,18,-2127.6982,silver,0,1
56395,2021-03-12 21:37,50044.4,1.0,3.0,2021.0,-33,114,1,8221,LLC,1,external_policy,NC,1,627,-3,3,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,3,3,,0,0,0.0,0,-1,Education,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,620,643,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
45238,2020-10-27 22:01,37858.18,1.0,12.0,2020.0,-42,185,1,1799,S-Corporation,1,no_policy,TX,1,564,567,8,2,1,Blue Cross Blue Shield,Guardian,0,1,1,0,0,0,8,4,62,0,0,-0.42857142857142855,0,16,Construction,Non-Desk,18,63.0,0,0,2,1,2,0,4,59280.0,0,0,51,73,22,1,0,0,0,2,core,6,15,0,47.9024390243902,37,4,4,22,0,1,1,0,0,4,0,4,0,0,0,-2,-2,0,-10,-72199.92,bronze,0,0
52664,2021-01-22 17:43,55937.66,1.0,2.0,2021.0,-28,153,1,8093,LLC,1,external_policy,CA,1,165,1081,7,3,2,Aetna,Beam,0,1,1,0,0,0,34,33,,0,0,0.0,0,-1,Healthcare   Social Assistance,Desk,0,0.0,0,0,6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,132,190,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
48940,2020-11-25 20:25,46422.33,1.0,11.0,2020.0,-32,318,1,6282,LLC,1,quoting,CT,2,14,1035,8,2,1,UnitedHealthcare,Guardian,0,1,1,1,0,0,1,1,,0,0,0.0,0,-2,Finance   Insurance,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,0,60,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
38714,2020-08-07 15:34,63688.61,3.0,8.0,2020.0,-50,76,1,4225,LLC,0,external_policy,CA,1,44,9,6,2,1,Covered California,Guardian,0,1,1,0,0,0,22,22,,0,0,0.0,0,0,Wholesale,Non-Desk,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,25,53,0,33.3684210526316,18,1,12,7,0,1,1,0,0,0,0,19,0,0,0,0,0,0,0,0.0,gold,1,0
55389,2021-02-08 22:07,58428.1,5.0,3.0,2021.0,-43,67,1,8721,S-Corporation,1,no_policy,TX,1,43,46,5,2,1,Blue Cross Blue Shield,Guardian,0,1,1,0,0,0,2,2,36,0,0,0.0,0,0,Professional Services,Desk,1,0.0,0,0,1,2,18,0,2,15895.44,0,0,0,0,0,0,0,3,0,0,complete,5,22,0,36.0,2,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,silver,0,0
54657,2021-02-22 16:09,70790.63,5.0,2.0,2021.0,-34,110,1,7319,C-Corporation,0,has_zp_policy,NY,1,372,-3,1,1,1,HealthPass,no_dental_carrier,0,0,0,0,0,0,1,1,,0,0,0.0,0,-1,Communications,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,274,389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
37884,2020-07-22 15:41,28635.0,3.0,7.0,2020.0,-41,93,1,8244,LLC,1,has_zp_policy,TX,4,1662,3627,3,1,1,Anthem Blue Cross,no_dental_carrier,0,0,0,0,0,0,7,6,49,0,0,1.6666666666666667,1,53,Education,Desk,53,87.0,0,0,3,3,20,0,5,73415.328,0,0,20,21,4,0,0,3,3,0,core,24,31,0,42.40625,32,0,2,12,0,2,2,0,0,2,6,4,0,0,0,0,14,1,14,8915.388,silver,0,0
43382,2020-10-12 22:02,32449.18,3.0,11.0,2020.0,-37,498,1,5941,S-Corporation,1,has_zp_policy,CA,1,666,3100,3,1,1,Anthem Blue Cross,no_dental_carrier,0,0,0,0,0,0,4,4,34,0,0,1.5,1,18,Manufacturing,Non-Desk,19,69.0,0,0,1,4,2,0,4,73019.16,1,0,6,18,6,1,0,5,0,0,core,64,72,0,33.7931034482759,29,0,9,10,0,1,1,0,0,0,4,2,0,0,-1,0,-2,0,0,19343.16,silver,0,0
47253,2020-11-10 20:20,62138.4,2.0,11.0,2020.0,-45,239,1,5999,LLC,0,no_policy,NY,1,20,29,1,1,1,Oxford Health Plan (UnitedHealthcare),no_dental_carrier,0,0,0,0,0,0,2,2,40,0,0,0.0,0,1,Retail,POS,1,0.0,0,0,1,2,4,0,2,26307.66,0,0,0,0,0,0,0,0,0,0,complete,1,2,0,29.0,8,0,0,8,0,0,1,0,0,0,8,4,0,0,0,0,0,0,0,0.0,silver,0,0
45370,2020-10-28 19:21,37473.98,3.0,10.0,2020.0,-34,164,1,1731,LLC,1,external_policy,OK,1,7,9,5,2,1,Blue Cross Blue Shield,Guardian,0,1,1,0,0,0,9,8,,0,0,0.0,0,-1,Construction,Non-Desk,0,0.0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,5,23,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
47578,2020-11-15 19:45,31496.31,3.0,11.0,2020.0,-44,239,1,7231,S-Corporation,1,no_policy,CA,1,39,79,3,1,1,Kaiser Permanente,no_dental_carrier,0,0,0,0,0,0,1,1,37,0,0,0.0,0,1,Personal Services,POS,1,25.0,0,0,1,1,1,0,1,40000.48,0,0,3,7,0,0,0,7,6,1,basic,4,13,0,36.0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
51870,2020-10-06 19:31,32897.25,1.0,3.0,2021.0,-31,131,1,7371,C-Corporation,0,no_policy,CA,2,378,353,3,1,1,Covered California,no_dental_carrier,0,0,0,0,0,0,3,3,30,0,0,0.0,0,-3,Technology,Desk,2,0.0,0,0,2,2,7,0,3,183333.28,0,0,0,13,6,0,0,0,0,0,complete,37,333,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,-2,-18,0.0,gold,0,0
43686,2020-10-11 06:00,93406.63,1.0,10.0,2020.0,-43,149,1,6512,S-Corporation,1,no_policy,PA,3,10,140,4,2,1,UnitedHealthcare,Guardian,0,1,0,0,0,0,9,9,,0,0,0.0,0,0,Real Estate,Desk,0,0.0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,9,19,0,34.7142857142857,7,0,3,4,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0.0,platinum,0,0
38437,2020-07-20 15:27,28036.45,5.0,8.0,2020.0,-25,161,1,7372,S-Corporation,1,has_zp_policy,CA,4,120,25,6,2,1,Kaiser Permanente,Beam,0,1,1,1,0,0,2,2,45,1,0,0.0,0,0,Education,Desk,1,0.0,0,0,1,2,3,0,2,36000.0,0,0,0,0,0,0,0,0,0,0,concierge,95,113,0,33.0,2,0,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,gold,0,1
43593,2020-09-11 15:24,43118.15,6.0,10.0,2020.0,-31,164,1,7374,C-Corporation,0,quoting,MO,1,215,47,5,2,1,Blue Cross and Blue Shield of Kansas City,Guardian,0,1,1,1,0,0,4,4,,0,0,0.0,0,-1,Technology,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,178,186,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,gold,0,0
43723,2020-10-15 00:29,65861.9,4.0,10.0,2020.0,-47,102,1,7371,C-Corporation,0,no_policy,WA,1,136,136,4,2,1,Regence,no_dental_carrier,0,0,1,0,0,0,10,7,44,1,0,0.0,0,4,Technology,Desk,4,329.0,0,0,2,6,48,0,8,104571.4285,0,0,0,6,0,0,0,8,1,1,concierge,11,24,0,31.3793103448276,21,8,11,18,0,1,1,0,0,1,2,10,0,0,2,-1,12,-2,-14,11751.4285,gold,0,0
51984,2020-12-31 23:13,57511.0,4.0,1.0,2021.0,-70,124,1,6531,S-Corporation,1,has_zp_policy,CA,1,695,5499,4,2,1,Covered California,no_dental_carrier,0,0,0,1,0,0,2,2,64,1,0,0.0,0,20,Real Estate,Desk,21,51.0,0,0,0,0,0,0,2,250000.08,0,0,11,31,23,0,1,0,3,2,core,62,63,0,38.3333333333333,12,0,4,7,0,1,1,0,0,0,0,2,12,0,0,0,-4,3,10,0.0,gold,0,1
35907,2020-06-01 16:03,33021.95,1.0,6.0,2020.0,-16,87,1,7991,S-Corporation,1,quoting,TX,16,105,1902,5,2,1,Blue Cross Blue Shield,Guardian,0,1,1,0,0,0,6,5,42,1,0,0.0,0,2,Personal Services,POS,2,175.0,2,1,1,0,0,0,2,95000.16,0,0,0,3,0,0,0,4,0,0,core,33,39,0,36.8888888888889,9,0,5,1,0,2,2,0,0,0,4,5,9,0,0,0,0,0,0,0.0,bronze,0,1
49058,2020-11-24 16:29,81929.7,2.0,12.0,2020.0,-48,148,1,8721,S-Corporation,1,has_zp_policy,CA,2,21,-20,4,2,1,Anthem Blue Cross,Guardian,0,1,1,0,0,0,4,3,,0,0,0.0,0,-2,Professional Services,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,17,59,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,1
55713,2021-03-11 16:35,43494.78,2.0,3.0,2021.0,-32,114,1,7311,LLC,1,has_zp_policy,PA,2,420,1098,3,2,1,UnitedHealthcare,Principal,0,1,1,0,0,0,4,4,32,0,0,0.0,0,12,Communications,Desk,12,63.0,0,0,2,4,8,0,4,106666.56,1,0,1,7,1,0,0,0,1,0,core,15,45,0,31.4848484848485,26,7,25,8,0,1,2,0,0,1,2,2,0,0,1,-1,2,1,1,19016.66,gold,0,0
39607,2020-08-22 15:07,43297.81,2.0,9.0,2020.0,-61,102,1,8211,LLC,0,no_policy,TX,1,18,22,6,2,1,Blue Cross Blue Shield,Guardian,0,1,1,0,0,0,4,2,38,0,0,0.0,0,0,Education,Desk,1,87.0,0,0,1,3,4,0,4,20999.94,0,0,0,1,0,0,0,0,0,1,complete,1,7,0,28.0,1,3,3,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0.0,silver,1,0
46312,2020-11-04 20:51,40417.0,1.0,11.0,2020.0,-32,318,1,5661,S-Corporation,1,no_policy,TX,2,479,1020,3,1,1,Blue Cross Blue Shield,no_dental_carrier,0,0,0,0,0,0,3,2,60,0,0,0.0,1,3,Retail,POS,3,51.0,0,0,1,2,9,0,2,87981.6,0,0,0,1,1,0,0,1,0,0,core,361,371,1,27.6,8,2,6,4,0,1,1,0,0,0,1,2,0,0,1,0,7,0,17,14363.52,silver,0,0
51427,2020-12-15 16:08,43352.15,1.0,1.0,2021.0,-49,122,1,7389,LLC,1,no_policy,TX,1,32,1372,4,2,1,UnitedHealthcare,Beam,0,1,0,0,0,0,3,3,,0,0,0.0,0,-1,Education,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,17,36,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
40120,2020-08-31 02:22,79360.85,3.0,9.0,2020.0,-60,102,1,5713,LLC,1,no_policy,TX,2,232,1340,6,2,1,Blue Cross Blue Shield,Guardian,0,1,1,0,0,0,3,3,36,1,0,0.0,1,7,Retail,POS,8,51.0,0,0,0,2,3,0,2,199999.92,0,0,1,4,2,0,0,0,0,0,core,0,17,0,32.3125,16,0,2,2,0,1,1,8,0,0,1,0,16,0,0,0,1,0,3,0.0,gold,0,0
45734,2020-10-30 17:39,52200.38,5.0,10.0,2020.0,-63,164,1,6282,LLC,0,has_zp_policy,AZ,3,1632,1643,5,2,1,UnitedHealthcare,Guardian,0,1,1,0,0,0,24,23,59,0,0,0.15,0,52,Finance   Insurance,Desk,52,177.0,0,0,4,6,42,1,23,271.3147,1,0,41,54,30,0,0,0,3,0,core,2,27,0,48.8939393939394,195,3,51,78,0,5,3,20,0,3,51,10,18,0,1,1,25,3,5,-3170.4313,silver,0,1
49369,2020-12-02 18:10,69288.91,2.0,12.0,2020.0,-48,148,1,0782,LLC,0,no_policy,TN,1,419,410,5,3,1,UnitedHealthcare,Beam,0,1,1,1,0,0,5,4,41,0,1,2.0,0,13,Facilities,Non-Desk,13,75.0,0,0,1,1,4,0,6,76799.32,0,0,1,6,4,0,0,0,0,0,core,0,16,0,32.6730769230769,68,36,60,38,0,1,1,0,0,4,4,6,0,0,0,0,1,0,-3,5724.2343,silver,0,0
41830,2020-09-24 21:33,66432.46,1.0,11.0,2020.0,-39,498,1,5961,S-Corporation,1,no_policy,MA,1,98,114,2,2,1,Harvard Pilgrim Health Care,Guardian,0,1,0,0,0,0,2,2,42,0,0,0.0,0,0,Retail,POS,3,51.0,0,0,1,0,0,0,2,240000.0,0,0,3,11,4,0,0,3,0,0,core,7,29,0,38.0,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0.0,silver,0,0
47731,2020-11-16 21:54,64330.4,2.0,11.0,2020.0,-45,239,1,7372,C-Corporation,0,has_zp_policy,DE,2,5,-14,5,2,1,Oxford Health Plan (UnitedHealthcare),Guardian,0,1,1,0,0,0,3,3,,0,0,0.0,0,-1,Technology,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,0,33,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,silver,0,0
49247,2020-11-30 23:39,77640.08,4.0,12.0,2020.0,-60,318,1,7371,S-Corporation,1,no_policy,WA,1,113,122,4,3,1,Premera Blue Cross,Guardian,0,1,1,1,0,0,5,3,27,0,0,0.0,1,2,Technology,Desk,3,56.7,0,0,5,3,4,0,4,80210.0,0,0,0,3,0,0,0,0,0,0,core,42,47,0,22.2727272727273,1,10,10,1,0,0,1,3,0,0,0,3,0,0,2,0,-4,0,4,-13476.6666,gold,0,0
53156,2021-01-29 09:01,43042.8,1.0,2.0,2021.0,-28,153,1,7379,C-Corporation,0,no_policy,CA,3,1009,1007,5,3,1,Kaiser Permanente,Beam,0,1,1,0,0,0,10,10,42,0,0,-0.3076923076923077,0,32,Technology,Desk,33,93.0,0,0,1,6,26,0,9,340711.12,0,0,18,35,18,1,0,0,0,0,core,10,16,0,31.88,174,51,105,96,0,1,1,0,0,0,6,9,0,0,0,0,2,0,-6,236022.24,silver,0,0
37121,2020-07-01 16:56,118129.03,4.0,7.0,2020.0,-91,76,1,5065,S-Corporation,1,no_policy,WA,3,681,701,4,1,1,Regence,no_dental_carrier,0,0,0,0,0,0,2,2,43,0,0,1.0,0,23,Manufacturing,Non-Desk,24,51.0,0,0,1,2,13,0,2,91049.92,0,0,5,11,9,0,0,2,0,0,core,1,7,0,41.0,20,0,2,2,0,2,1,2,0,0,6,2,14,0,1,0,1,0,-1,-148949.84,silver,0,1
56946,2021-03-31 13:45,40532.88,3.0,3.0,2021.0,-31,114,1,5944,Sole proprietor,0,has_zp_policy,NC,1,289,303,6,2,1,UnitedHealthcare,Guardian,0,1,0,1,0,0,3,3,39,1,0,0.0,0,7,Retail,POS,7,59.0,0,0,1,3,10,0,3,91500.0,0,0,0,0,0,0,0,2,0,0,core,31,51,0,36.75,16,0,10,6,0,1,1,0,0,0,0,2,10,0,1,0,10,0,-15,0.0,gold,0,0
37756,2020-07-17 20:40,52350.21,0.0,7.0,2020.0,-37,93,1,4812,C-Corporation,0,has_zp_policy,CA,5,25,6,6,3,1,Blue Shield of California,Guardian,0,1,1,0,0,0,3,3,,0,0,0.0,0,0,Technology,Desk,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,unknown_product_plan,15,30,0,45.0,2,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,silver,0,1
38190,2020-07-24 18:02,48766.41,3.0,11.0,2020.0,-37,498,1,7336,S-Corporation,1,no_policy,CA,1,341,544,3,1,1,Kaiser Permanente,no_dental_carrier,0,0,0,0,0,0,2,2,46,0,0,0.0,0,5,Technology,Desk,9,45.0,0,0,0,0,0,0,1,72000.0,0,0,0,1,1,0,0,0,0,0,core,11,67,0,44.8333333333333,12,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,platinum,0,0
47935,2020-11-17 21:28,37094.7,4.0,11.0,2020.0,-43,239,1,6163,LLC,0,has_zp_policy,CO,1,180,263,5,2,1,Kaiser Permanente,Guardian,0,1,1,1,0,0,4,4,43,0,0,0.0,0,5,Finance   Insurance,Desk,5,37.0,0,0,1,1,3,0,3,88000.0,0,0,0,6,3,0,0,0,0,0,core,10,16,0,34.625,16,0,7,9,0,1,1,0,0,0,0,3,0,0,-1,0,0,0,-1,14523.04,gold,0,1
